Ticker,Janela,Num Features,CV Avg MAE,CV Avg RMSE,CV Avg R2,Teste MAE,Teste RMSE,Teste R2
BEEF3.SA,1,8,0.37015872211246703,0.4488972354392355,0.7980341104016703,1.5971267479510347,1.9350657412648022,-0.07187311878644698
