Ticker,Janela,Num Features,CV Avg MAE,CV Avg RMSE,CV Avg R2,Teste MAE,Teste RMSE,Teste R2
CSNA3.SA,1,8,2.0117968863183324,2.1660484801096658,-0.8570911974110611,55.593186299662946,55.595435517344676,-782.9849256530201
