Ticker,Janela,MAE,MSE,RMSE,R2,Var_Real,Var_Pred,Prop_Var,Travado
BRFS3.SA,4,5.511732761879707,31.11069243277106,5.5776959788761395,-4.479986870188173,0.2658946517000453,0.11275669,0.42406528733144266,Não
