Ticker,Janela,Num Features,CV Avg MAE,CV Avg MSE,CV Avg RMSE,CV Avg R2,Teste MAE,Teste MSE,Teste RMSE,Teste R2
BEEF3.SA,2,7,0.3575376662579212,0.24478464466607583,0.4334391885742773,0.7944143162805182,2.4175744437645945,7.899534541737763,2.8106110619823874,-1.2612752721156992
